ファイル名,学習項目ID,単元,学習項目,問題番号,レベル判定,IRT困難度,推定誤差,識別力(a),主な能力,前提知識,判定理由,基礎レベルと標準レベルの作問方針の違い
m-jh1-A-01-11b.txt,1-A-01-11,乗法と除法－累乗,累乗,問題2,基礎レベル,44,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-11b.txt,1-A-01-11,乗法と除法－累乗,累乗,問題3,基礎レベル,48,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-11b.txt,1-A-01-11,乗法と除法－累乗,累乗,問題4,基礎レベル,52,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-11b.txt,1-A-01-11,乗法と除法－累乗,累乗,問題5,基礎レベル,56,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-11b.txt,1-A-01-11,乗法と除法－累乗,累乗,問題6,基礎レベル,60,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-11s.txt,1-A-01-11,乗法と除法－累乗,累乗,問題1,標準レベル,85,±10,1.2,累乗表記,正負の乗法・累乗・指数,累乗の意味に加えて、負の数のかっこの有無や累乗を含む計算を判断する必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-11s.txt,1-A-01-11,乗法と除法－累乗,累乗,問題2,標準レベル,95,±10,1.3,かっこの有無の判断,正負の乗法・累乗・指数,累乗の意味に加えて、負の数のかっこの有無や累乗を含む計算を判断する必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-11s.txt,1-A-01-11,乗法と除法－累乗,累乗,問題3,標準レベル,105,±10,1.4,累乗を含む乗法,正負の乗法・累乗・指数,累乗の意味に加えて、負の数のかっこの有無や累乗を含む計算を判断する必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-12b.txt,1-A-01-12,乗法と除法－正の項数と負の項数による符号の違い,正の項数と負の項数による符号の違い,問題1,基礎レベル,43,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-12b.txt,1-A-01-12,乗法と除法－正の項数と負の項数による符号の違い,正の項数と負の項数による符号の違い,問題2,基礎レベル,47,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-12b.txt,1-A-01-12,乗法と除法－正の項数と負の項数による符号の違い,正の項数と負の項数による符号の違い,問題3,基礎レベル,51,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-12b.txt,1-A-01-12,乗法と除法－正の項数と負の項数による符号の違い,正の項数と負の項数による符号の違い,問題4,基礎レベル,55,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-12s.txt,1-A-01-12,乗法と除法－正の項数と負の項数による符号の違い,正の項数と負の項数による符号の違い,問題1,標準レベル,90,±10,1.3,乗除混合の符号判断,正負の乗法・除法・約分,乗法と除法が混じる式で、負の数の個数から符号を判断してから計算する必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-12s.txt,1-A-01-12,乗法と除法－正の項数と負の項数による符号の違い,正の項数と負の項数による符号の違い,問題2,標準レベル,100,±10,1.3,小数の乗除混合,正負の乗法・除法・約分,乗法と除法が混じる式で、負の数の個数から符号を判断してから計算する必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-12s.txt,1-A-01-12,乗法と除法－正の項数と負の項数による符号の違い,正の項数と負の項数による符号の違い,問題3,標準レベル,110,±10,1.4,分数の乗除混合,正負の乗法・除法・約分,乗法と除法が混じる式で、負の数の個数から符号を判断してから計算する必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-13b.txt,1-A-01-13,乗法と除法－逆数,逆数,問題1,基礎レベル,46,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-13b.txt,1-A-01-13,乗法と除法－逆数,逆数,問題2,基礎レベル,50,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-13b.txt,1-A-01-13,乗法と除法－逆数,逆数,問題3,基礎レベル,54,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-13s.txt,1-A-01-13,乗法と除法－逆数,逆数,問題1,標準レベル,80,±10,1.2,負の分数の逆数,分数・小数・逆数の意味,整数・小数・負の分数を分数として見直し、積が1になる数を判断する必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-13s.txt,1-A-01-13,乗法と除法－逆数,逆数,問題2,標準レベル,90,±10,1.3,整数の逆数,分数・小数・逆数の意味,整数・小数・負の分数を分数として見直し、積が1になる数を判断する必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-13s.txt,1-A-01-13,乗法と除法－逆数,逆数,問題3,標準レベル,100,±10,1.3,小数を分数に直す逆数,分数・小数・逆数の意味,整数・小数・負の分数を分数として見直し、積が1になる数を判断する必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-14b.txt,1-A-01-14,乗法と除法－逆数を使った除法,逆数を使った除法,問題1,基礎レベル,49,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-14b.txt,1-A-01-14,乗法と除法－逆数を使った除法,逆数を使った除法,問題2,基礎レベル,53,±10,1.0,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
m-jh1-A-01-14s.txt,1-A-01-14,乗法と除法－逆数を使った除法,逆数を使った除法,問題1,標準レベル,77,±10,1.2,正負の数の乗除・符号判断,正負の数・乗法・除法・分数計算,逆数を使った除法について、基礎の確認だけでなく複数の判断や計算処理を組み合わせる必要があるため。,基礎：符号・計算順序・用語を1つずつ確認する単問中心。標準：小数・分数・複数項・計算の工夫を入れ、符号判断と処理を組み合わせる。
